Name,Cuisine,Location,Rating,Price,City,Page
Thyme & Whisk,"Jubilee Hills, Hyderabad",Multicuisine,4.202,1400.0,hyderabad,41
"Jubilee Hills, Hyderabad",Multicuisine,₹1400 for two,4.202,1400.0,hyderabad,41
Via NH5 Dhaba,"Hitech City, Hyderabad","Beverages, Chinese, Indian",4.202,1200.0,hyderabad,41
"Hitech City, Hyderabad","Beverages, Chinese, Indian",₹1200 for two,4.202,1200.0,hyderabad,41
Fire & Tunes,"Jeedimetla, Hyderabad",Multicuisine,4.202,600.0,hyderabad,41
"Jeedimetla, Hyderabad",Multicuisine,₹600 for two,4.202,600.0,hyderabad,41
Little Bittle,"Thrill City, Necklace Road","Continental, Fast Food",4.202,800.0,hyderabad,41
"Thrill City, Necklace Road","Continental, Fast Food",₹800 for two,4.202,800.0,hyderabad,41
United Kitchens of India,"Karkhana, Secunderabad",Multicuisine,4.202,1000.0,hyderabad,41
"Karkhana, Secunderabad",Multicuisine,₹1000 for two,4.202,1000.0,hyderabad,41
TG's The Oriental Grill,Hyatt Hyderabad Gachibowli,"oriental, Asian",4.202,2500.0,hyderabad,41
Hyatt Hyderabad Gachibowli,"oriental, Asian",₹2500 for two,4.202,2500.0,hyderabad,41
Utishta Pure Veg,"Jubilee Hills, Hyderabad",Indian,4.202,700.0,hyderabad,41
"Jubilee Hills, Hyderabad",Indian,₹700 for two,4.202,700.0,hyderabad,41
The Bagara Kitchen and Bar,"Kompally, Hyderabad","Chinese, Biryani, North Indian",4.202,1000.0,hyderabad,41
"Kompally, Hyderabad","Chinese, Biryani, North Indian",₹1000 for two,4.202,1000.0,hyderabad,41
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,41
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,41
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,41
Et - Si,"Jubilee Hills, Hyderabad","European, Chinese",4.202,1200.0,hyderabad,42
"Jubilee Hills, Hyderabad","European, Chinese",₹1200 for two,4.202,1200.0,hyderabad,42
Hotel Nakshatra Inn,"Kothapet, Hyderabad","Indian, Chinese",4.202,800.0,hyderabad,42
"Kothapet, Hyderabad","Indian, Chinese",₹800 for two,4.202,800.0,hyderabad,42
Lifafa Café,"Uppal, Hyderabad",Italian,4.202,800.0,hyderabad,42
"Uppal, Hyderabad",Italian,₹800 for two,4.202,800.0,hyderabad,42
Vivaha Bhojnambu,"Secunderabad, Hyderabad",View All(2) Outlets,4.202,1400.0,hyderabad,42
"Secunderabad, Hyderabad",View All(2) Outlets,"South Indian, Andhra",4.202,1400.0,hyderabad,42
Odeum By Prism,"Gowlidoddy, Hyderabad","Chinese, Indian, Continental",4.202,2200.0,hyderabad,42
"Gowlidoddy, Hyderabad","Chinese, Indian, Continental",₹2200 for two,4.202,2200.0,hyderabad,42
Kritaa Nagar,"Financial District, Hyderabad",Indian,4.202,1400.0,hyderabad,42
"Financial District, Hyderabad",Indian,₹1400 for two,4.202,1400.0,hyderabad,42
Altitude,"Hyderabad Marriott Hotel & Convention Centre, Hyderabad","Cocktail Menu, Finger Food",4.202,1800.0,hyderabad,42
"Hyderabad Marriott Hotel & Convention Centre, Hyderabad","Cocktail Menu, Finger Food",₹1800 for two,4.202,1800.0,hyderabad,42
Scotchman,"Royalton Hotel, Hyderabad",Multicuisine,4.202,1000.0,hyderabad,42
"Royalton Hotel, Hyderabad",Multicuisine,₹1000 for two,4.202,1000.0,hyderabad,42
Punjabi Affair,"Madhapur, Hyderabad",View All(3) Outlets,4.202,1100.0,hyderabad,42
"Madhapur, Hyderabad",View All(3) Outlets,Multicuisine,4.202,1100.0,hyderabad,42
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,42
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,42
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,42
Pavilion,The Peerless Inn,Multicuisine,4.202,800.0,hyderabad,43
The Peerless Inn,Multicuisine,₹800 for two,4.202,800.0,hyderabad,43
Saiko Sushi House,"Gachibowli, Hyderabad",View All(1) Outlets,4.202,800.0,hyderabad,43
"Gachibowli, Hyderabad",View All(1) Outlets,Japanese,4.202,800.0,hyderabad,43
The GrandLine Buffet,"Sarath City Capital Mall, Kondapur",Multicuisine,4.202,3800.0,hyderabad,43
"Sarath City Capital Mall, Kondapur",Multicuisine,₹3800 for two,4.202,3800.0,hyderabad,43
Ulavacharu,"Kukatpally, Hyderabad",View All(5) Outlets,4.202,1000.0,hyderabad,43
"Kukatpally, Hyderabad",View All(5) Outlets,Multicuisine,4.202,1000.0,hyderabad,43
Ce La Vie The Roof Top Cafe,"S R Nagar, Hyderabad",European,4.202,700.0,hyderabad,43
"S R Nagar, Hyderabad",European,₹700 for two,4.202,700.0,hyderabad,43
3 Bro's Buffet,"Kompally, Hyderabad",Multicuisine,4.202,1400.0,hyderabad,43
"Kompally, Hyderabad",Multicuisine,₹1400 for two,4.202,1400.0,hyderabad,43
Mrs. Mage,Hyatt Hyderabad Gachibowli,"Chinese, Asian",4.202,1800.0,hyderabad,43
Hyatt Hyderabad Gachibowli,"Chinese, Asian",₹1800 for two,4.202,1800.0,hyderabad,43
Mamalola Penthouse,"Nanakramguda, Hyderabad",Multicuisine,4.202,1500.0,hyderabad,43
"Nanakramguda, Hyderabad",Multicuisine,₹1500 for two,4.202,1500.0,hyderabad,43
Chamkeela - The Cocktail House,"Jubilee Hills, Hyderabad",Multicuisine,4.202,2500.0,hyderabad,43
"Jubilee Hills, Hyderabad",Multicuisine,₹2500 for two,4.202,2500.0,hyderabad,43
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,43
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,43
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,43
Jathara Bar & Kitchen,"Jubilee Hills, Hyderabad",South Indian,4.202,1000.0,hyderabad,44
"Jubilee Hills, Hyderabad",South Indian,₹1000 for two,4.202,1000.0,hyderabad,44
Ahoo Telugu Cuisine,"Gachibowli, Hyderabad",South Indian,4.202,1200.0,hyderabad,44
"Gachibowli, Hyderabad",South Indian,₹1200 for two,4.202,1200.0,hyderabad,44
Huts & Hive,"Kompally, Hyderabad",Multicuisine,4.202,2000.0,hyderabad,44
"Kompally, Hyderabad",Multicuisine,₹2000 for two,4.202,2000.0,hyderabad,44
Orlo,"Madhapur, Hyderabad",Multicuisine,4.202,2500.0,hyderabad,44
"Madhapur, Hyderabad",Multicuisine,₹2500 for two,4.202,2500.0,hyderabad,44
Theth Masala (Gandipet),"Gandipet, Hyderabad",Multicuisine,4.202,1600.0,hyderabad,44
"Gandipet, Hyderabad",Multicuisine,₹1600 for two,4.202,1600.0,hyderabad,44
Elsewhere Lounge & Kitchen,"Gachibowli, Hyderabad",Multicuisine,4.202,2000.0,hyderabad,44
"Gachibowli, Hyderabad",Multicuisine,₹2000 for two,4.202,2000.0,hyderabad,44
Jewel of Nizam-The Minar,"Gandipet, Hyderabad",Mughlai,4.202,1800.0,hyderabad,44
"Gandipet, Hyderabad",Mughlai,₹1800 for two,4.202,1800.0,hyderabad,44
New Shreelos Mandi,"Gopanpalle, Hyderabad",Mandi,4.202,1000.0,hyderabad,44
"Gopanpalle, Hyderabad",Mandi,₹1000 for two,4.202,1000.0,hyderabad,44
Amora Tapas,"Ellaa Residence, Hyderabad","Multicuisine, Continental",4.202,1200.0,hyderabad,44
"Ellaa Residence, Hyderabad","Multicuisine, Continental",₹1200 for two,4.202,1200.0,hyderabad,44
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,44
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,44
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,44
1989 Milkshakes,"Madhapur, Hyderabad",View All(3) Outlets,4.202,500.0,hyderabad,45
"Madhapur, Hyderabad",View All(3) Outlets,Milkshakes,4.202,500.0,hyderabad,45
KNOX Club & Kitchen.,"Road No. 36, Jubilee Hills, Hyderabad",Multicuisine,4.202,1500.0,hyderabad,45
"Road No. 36, Jubilee Hills, Hyderabad",Multicuisine,₹1500 for two,4.202,1500.0,hyderabad,45
Grill By The Pool,"Ellaa Residence, Hyderabad",Multicuisine,4.202,2000.0,hyderabad,45
"Ellaa Residence, Hyderabad",Multicuisine,₹2000 for two,4.202,2000.0,hyderabad,45
Verde,"Inorbit Mall, Hitech City",Italian,4.202,2000.0,hyderabad,45
"Inorbit Mall, Hitech City",Italian,₹2000 for two,4.202,2000.0,hyderabad,45
Ca Phe Bistro,"Nanakramguda, Hyderabad","Cafe, Continental",4.202,900.0,hyderabad,45
"Nanakramguda, Hyderabad","Cafe, Continental",₹900 for two,4.202,900.0,hyderabad,45
Ala Dakshinapuramlo,"Hitech City, Hyderabad",South Indian,4.202,600.0,hyderabad,45
"Hitech City, Hyderabad",South Indian,₹600 for two,4.202,600.0,hyderabad,45
Prism Club & Kitchen,"Gowlidoddy, Hyderabad","Chinese, Indian, Continental",4.202,2200.0,hyderabad,45
"Gowlidoddy, Hyderabad","Chinese, Indian, Continental",₹2200 for two,4.202,2200.0,hyderabad,45
Bezawada Junction,"Kondapur, Hyderabad",Indian,4.202,1000.0,hyderabad,45
"Kondapur, Hyderabad",Indian,₹1000 for two,4.202,1000.0,hyderabad,45
Tuscany,Trident Hyderabad,Italian,4.202,4000.0,hyderabad,45
Trident Hyderabad,Italian,₹4000 for two,4.202,4000.0,hyderabad,45
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,45
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,45
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,45
Jammin Junction Bar & Kitchen,"Film Nagar, Hyderabad",Multicuisine,4.202,2000.0,hyderabad,46
"Film Nagar, Hyderabad",Multicuisine,₹2000 for two,4.202,2000.0,hyderabad,46
1989 Pizza & Thick Shake's,"Madhapur, Hyderabad",View All(3) Outlets,4.202,500.0,hyderabad,46
"Madhapur, Hyderabad",View All(3) Outlets,"Milkshakes, Pizza",4.202,500.0,hyderabad,46
Mezbaan - Authentic Vegetarian Restaurant,"S P Road, Hyderabad",Multicuisine,4.202,1000.0,hyderabad,46
"S P Road, Hyderabad",Multicuisine,₹1000 for two,4.202,1000.0,hyderabad,46
Terra Cafe,"Jubilee Hills, Hyderabad",Multicuisine,4.202,1100.0,hyderabad,46
"Jubilee Hills, Hyderabad",Multicuisine,₹1100 for two,4.202,1100.0,hyderabad,46
Firewater Neo Bar & Kitchen,"Nanakramguda, Hyderabad",Multicuisine,4.202,1500.0,hyderabad,46
"Nanakramguda, Hyderabad",Multicuisine,₹1500 for two,4.202,1500.0,hyderabad,46
Mist - The Poolside Kitchen,"The Golkonda Resort, Hyderabad","oriental, European",4.202,2500.0,hyderabad,46
"The Golkonda Resort, Hyderabad","oriental, European",₹2500 for two,4.202,2500.0,hyderabad,46
Jamun,"Jubilee Hills, Hyderabad",Regional Indian,4.202,1800.0,hyderabad,46
"Jubilee Hills, Hyderabad",Regional Indian,₹1800 for two,4.202,1800.0,hyderabad,46
Lord Of The Drinks,"Road No. 45, Jubilee Hills, Hyderabad",Multicuisine,4.202,1800.0,hyderabad,46
"Road No. 45, Jubilee Hills, Hyderabad",Multicuisine,₹1800 for two,4.202,1800.0,hyderabad,46
Amritsari Aangan,"Kondapur, Hyderabad",North Indian,4.202,1000.0,hyderabad,46
"Kondapur, Hyderabad",North Indian,₹1000 for two,4.202,1000.0,hyderabad,46
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,46
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,46
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,46
Pondy Parottas,"Kothaguda, Hyderabad",South Indian,4.202,600.0,hyderabad,47
"Kothaguda, Hyderabad",South Indian,₹600 for two,4.202,600.0,hyderabad,47
Palamuru Grill,"Attapur, Hyderabad",Andhra,4.202,1400.0,hyderabad,47
"Attapur, Hyderabad",Andhra,₹1400 for two,4.202,1400.0,hyderabad,47
Auspice,"Peeramcheru, Hyderabad","Chinese, Indian",4.202,1200.0,hyderabad,47
"Peeramcheru, Hyderabad","Chinese, Indian",₹1200 for two,4.202,1200.0,hyderabad,47
Coffee & More,"Madhapur, Hyderabad",View All(2) Outlets,4.202,400.0,hyderabad,47
"Madhapur, Hyderabad",View All(2) Outlets,European,4.202,400.0,hyderabad,47
Native Bar & Kitchen,"Vattinagulapally, Hyderabad",Global Cuisine,4.202,1800.0,hyderabad,47
"Vattinagulapally, Hyderabad",Global Cuisine,₹1800 for two,4.202,1800.0,hyderabad,47
Taqila - The Club & Lounge,"Bachupally, Hyderabad",Multicuisine,4.202,1600.0,hyderabad,47
"Bachupally, Hyderabad",Multicuisine,₹1600 for two,4.202,1600.0,hyderabad,47
Kake Di Hatti,"Chanda Nagar, Hyderabad",North Indian,4.202,2000.0,hyderabad,47
"Chanda Nagar, Hyderabad",North Indian,₹2000 for two,4.202,2000.0,hyderabad,47
Dum Matka,"Kondapur, Hyderabad",Multicuisine,4.202,1000.0,hyderabad,47
"Kondapur, Hyderabad",Multicuisine,₹1000 for two,4.202,1000.0,hyderabad,47
Charminar Biryani Rooftop Restaurant,"Kondapur, Hyderabad",Biryani,4.202,600.0,hyderabad,47
"Kondapur, Hyderabad",Biryani,₹600 for two,4.202,600.0,hyderabad,47
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,47
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,47
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,47
The Big Cup Theory,"Madhapur, Hyderabad",View All(2) Outlets,4.202,1000.0,hyderabad,48
"Madhapur, Hyderabad",View All(2) Outlets,European,4.202,1000.0,hyderabad,48
Hotel Simhapuri Deluxe,"Madhapur, Hyderabad",Multicuisine,4.202,1200.0,hyderabad,48
"Madhapur, Hyderabad",Multicuisine,₹1200 for two,4.202,1200.0,hyderabad,48
PA PA YA,"Jubilee Hills, Hyderabad",Multicuisine,4.202,2000.0,hyderabad,48
"Jubilee Hills, Hyderabad",Multicuisine,₹2000 for two,4.202,2000.0,hyderabad,48
Venissa,"keshavnagar colony, Hyderabad",Multicuisine,4.202,600.0,hyderabad,48
"keshavnagar colony, Hyderabad",Multicuisine,₹600 for two,4.202,600.0,hyderabad,48
Next Round Bar & Kitchen,"Nallagandla, Hyderabad","Cocktail Menu, Multicuisine",4.202,1500.0,hyderabad,48
"Nallagandla, Hyderabad","Cocktail Menu, Multicuisine",₹1500 for two,4.202,1500.0,hyderabad,48
BIGGUYS : Wings & Burgers,"Manikonda, Hyderabad","Italian, Asian, Continental",4.202,600.0,hyderabad,48
"Manikonda, Hyderabad","Italian, Asian, Continental",₹600 for two,4.202,600.0,hyderabad,48
Aranyam - The Jungle Theme Restaurant,"CCPL Mall, Secunderabad","Indian Coastal Cuisine, South Indian",4.202,1000.0,hyderabad,48
"CCPL Mall, Secunderabad","Indian Coastal Cuisine, South Indian",₹1000 for two,4.202,1000.0,hyderabad,48
SALT Indian Restaurant Bar & Grill,"Hitech City, Hyderabad",Indian,4.202,1800.0,hyderabad,48
"Hitech City, Hyderabad",Indian,₹1800 for two,4.202,1800.0,hyderabad,48
Whisky Samba,"Madhapur, Hyderabad","Indian, Japanese",4.202,2000.0,hyderabad,48
"Madhapur, Hyderabad","Indian, Japanese",₹2000 for two,4.202,2000.0,hyderabad,48
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,48
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,48
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,48
Dumpukht Begum's,"ITC Kohenur, Hyderabad",Awadhi,4.202,3000.0,hyderabad,49
"ITC Kohenur, Hyderabad",Awadhi,₹3000 for two,4.202,3000.0,hyderabad,49
Am Aha Telugu Kitchen and Bar,"Inorbit Mall Cyberabad, Madhapur","South Indian, Multicuisine",4.202,1000.0,hyderabad,49
"Inorbit Mall Cyberabad, Madhapur","South Indian, Multicuisine",₹1000 for two,4.202,1000.0,hyderabad,49
Ala The Terrace Lounge,"Kompally, Hyderabad",Finger Food,4.202,2000.0,hyderabad,49
"Kompally, Hyderabad",Finger Food,₹2000 for two,4.202,2000.0,hyderabad,49
Hotel Mayukha Jungle Theme Restaurant,"Kukatpally, Hyderabad",Multicuisine,4.202,1000.0,hyderabad,49
"Kukatpally, Hyderabad",Multicuisine,₹1000 for two,4.202,1000.0,hyderabad,49
Forefathers,"Road No. 45, Jubilee Hills, Hyderabad",Multicuisine,4.202,1500.0,hyderabad,49
"Road No. 45, Jubilee Hills, Hyderabad",Multicuisine,₹1500 for two,4.202,1500.0,hyderabad,49
Mandi Bistro,"Madhapur, Hyderabad",Arabian,4.202,700.0,hyderabad,49
"Madhapur, Hyderabad",Arabian,₹700 for two,4.202,700.0,hyderabad,49
Yummy Bee Khajaguda,"Khajaguda, Hyderabad",Cafe,4.202,1000.0,hyderabad,49
"Khajaguda, Hyderabad",Cafe,₹1000 for two,4.202,1000.0,hyderabad,49
Smaaash C2H5OH Bowling Sports Bar,"Hitech City, Hyderabad",Multicuisine,4.202,1300.0,hyderabad,49
"Hitech City, Hyderabad",Multicuisine,₹1300 for two,4.202,1300.0,hyderabad,49
1989 Burger,"Uppal, Hyderabad",Burgers,4.202,500.0,hyderabad,49
"Uppal, Hyderabad",Burgers,₹500 for two,4.202,500.0,hyderabad,49
North Indian Restaurants Near Me,Chinese Restaurants Near Me,European Restaurants Near Me,4.202,1200.0,hyderabad,49
Ta.Ma.Sha. Veg Cafe Gunrock,"Secunderabad, Hyderabad",The Mandi Nation,4.202,1200.0,hyderabad,49
Barbeque Nation,16 Outlets,AB's - Absolute Barbecues,4.202,1200.0,hyderabad,49
Hyderabad Spicy Kitchen & Bar,"Gachibowli, Hyderabad",Multicuisine,4.202,800.0,hyderabad,50
"Gachibowli, Hyderabad",Multicuisine,₹800 for two,4.202,800.0,hyderabad,50
Link Cafe,Sheraton Hyderabad Hotel,"Beverages, Fast Food, Finger Food",4.202,2000.0,hyderabad,50
Sheraton Hyderabad Hotel,"Beverages, Fast Food, Finger Food",₹2000 for two,4.202,2000.0,hyderabad,50
Rajdhani,"Lakeshore Mall, Kukatpally",Gujarati,4.202,1500.0,hyderabad,50
"Lakeshore Mall, Kukatpally",Gujarati,₹1500 for two,4.202,1500.0,hyderabad,50
Roost bistro,"AdarshNagar, Hyderabad","Desserts, Indian, Continental",4.202,800.0,hyderabad,50
